,date,text,polarity,Vader Sentiment
400,2021-01-08 02:15:39,"['Launch', 'underway']",0.0,0.0
401,2021-01-08 01:35:53,"['Btwcritical', 'feedback', 'is', 'always', 'super', 'appreciatedas', 'well', 'as', 'ways', 'to', 'donate', 'money', 'that', 'really', 'make', 'a', 'difference', '(way', 'harder', 'than', 'it', 'seems)']",0.14444444444444446,0.0
402,2021-01-07 22:33:14,"['_feed', 'Yup']",0.0,0.0
403,2021-01-07 22:30:35,"['_feed', 'Indirectlyan', 'electric', 'rocket', 'is', 'possible', 'by', 'using', 'electricity', 'to', 'convert', 'CO2+H2O', '—&gtCH4+O2This', 'will', 'be', 'needed', 'on', 'Mars', 'even', 'for', 'early', 'missions', '&ampEarth', 'too', 'over', 'time.']",0.05,0.0
404,2021-01-07 22:27:28,"['_feed', 'Not', 'to', 'get', 'to', 'orbitunfortunatelyIn', 'spacephoton', 'emission', 'powered', 'by', 'matter-antimatter', 'annihilation', 'would', 'rockbut', 'that’s', 'more', 'of', 'a', 'long-term', 'solution.']",0.5,0.0
405,2021-01-07 20:27:22,"['This', 'will', 'be', 'hard', 'to', 'makeas', 'it', 'isn’t', 'like', 'any', 'other', 'vehicle']",-0.20833333333333334,0.0
406,2021-01-07 20:25:36,"['Playing', 'the', 'long', 'game']",-0.225,0.0
407,2021-01-07 19:30:56,['True'],0.35,0.0
408,2021-01-07 19:27:44,"['_AA_Carmack', 'I', 'hope', 'soWings', 'don’t', 'work', 'on', 'the', 'moon', 'at', 'all', 'and', 'def', 'not', 'well', 'on', 'MarsAlsono', 'runways.']",0.0,0.0
409,2021-01-07 19:16:31,"['Hamiltonians', 'have', '+2V', 'the', 'potential', 'of', 'Langrangians', 'and', 'a', 'play!']",0.0,0.0
410,2021-01-07 18:49:47,[],0.0,0.0
411,2021-01-07 15:33:02,"['Wellback', 'to', 'work', '…']",0.0,0.0
412,2021-01-07 15:32:27,"['How', 'strange']",-0.05,0.0
413,2021-01-07 12:56:10,"['Use', 'Signal']",0.0,0.0
414,2021-01-07 12:49:15,"['Ya', 'don’t', 'sayReminds', 'me', 'of', 'this', 'timeless', 'classic']",0.16666666666666666,0.0
415,2021-01-07 11:48:06,"['Fast', 'water', 'with', 'tiny', 'rocks']",0.1,0.0
416,2021-01-07 10:30:27,"['Yesand', 'then', 'Occam’s', 'razor', 'is', 'actually', 'third', 'most', 'likely']",0.16666666666666666,0.0
417,2021-01-07 10:24:29,"['As', 'seen', 'from', 'an', 'external', 'observernot', 'the', 'participants']",0.0,0.0
418,2021-01-07 10:23:50,"['The', 'most', 'entertaining', 'outcome', 'is', 'the', 'most', 'likely']",0.375,0.0
419,2021-01-07 05:29:46,"['Dumb', 'and', 'Dumber', 'is', 'a', 'great', 'movie', 'tho']",0.21250000000000002,0.0
420,2021-01-07 04:06:23,"['This', 'is', 'called', 'the', 'domino', 'effect']",0.0,0.0
421,2021-01-05 03:41:04,"['Doesn’t', 'quite', 'illustrate', 'true', 'size', 'differenceStarship', 'payload', 'volume', '&ampmass', 'are', '&gt;1000that', 'of', 'Shuttle.']",0.35,0.0
422,2021-01-04 20:57:05,"['Because', 'of', 'the', 'large', 'footprintit', 'may', 'seem', 'flatbut', 'actually', 'ranges', 'up', 'to', '5', 'stories', 'tall']",0.10714285714285714,0.0
423,2021-01-04 20:26:11,"['Snow', 'falling', 'on', 'Giga', 'Berlin']",0.0,0.0
424,2021-01-03 00:04:01,['Yes'],0.0,0.0
425,2021-01-02 15:07:58,['😉'],0.0,0.0
426,2021-01-02 14:59:09,"['Tesla', 'is', 'responsible', 'for', '2/3', 'of', 'all', 'the', 'personal', '&ampprofessional', 'pain', 'in', 'my', 'life', 'combinedBut', 'it', 'was', 'worth', 'it.']",0.16666666666666666,0.0
427,2021-01-02 14:51:49,"['So', 'proud', 'of', 'the', 'Tesla', 'team', 'for', 'achieving', 'this', 'major', 'milestoneAt', 'the', 'start', 'of', 'TeslaI', 'thought', 'we', 'had', '(optimisticallya', '10chance', 'of', 'surviving', 'at', 'all']",0.43125,0.0
428,2021-01-02 14:46:23,"['RT', 'In', '2020we', 'produced', 'and', 'delivered', 'half', 'a', 'million', 'carsHuge', 'thanks', 'to', 'all', 'those', 'who', 'made', 'this', 'possible.']",0.011111111111111118,0.0
429,2021-01-02 12:23:28,"['Umwe', 'have', 'giant', 'fusion', 'reactor', 'in', 'the', 'sky', 'that', 'works', 'with', 'no', 'maintenance']",0.0,0.0
430,2021-01-02 03:20:48,"['_ai', 'Tesla', 'Full', 'Self-Driving', 'will', 'work', 'at', 'a', 'safety', 'level', 'well', 'above', 'that', 'of', 'the', 'average', 'driver', 'this', 'yearof', 'that', 'I', 'am', 'confidentCan’t', 'speak', 'for', 'regulators', 'though.']",0.06666666666666667,0.0
431,2021-01-01 00:58:30,"['Dojo', 'isn’t', 'neededbut', 'will', 'make', 'self-driving', 'betterIt', 'isn’t', 'enough', 'to', 'be', 'safer', 'than', 'human', 'driversAutopilot', 'ultimately', 'needs', 'to', 'be', 'more', 'than', '10', 'times', 'safer', 'than', 'human', 'drivers.']",0.1,0.0
432,2020-12-31 05:47:38,"['Ignore', 'the', 'heading']",0.0,0.0
433,2020-12-31 05:40:26,"['Great', 'interview', 'with', 'Mathias', 'Döpfner']",0.8,0.0
434,2020-12-31 05:19:34,"['The', 'Greatest', 'Gatsby', '🎩']",1.0,0.0
435,2020-12-31 02:25:06,"['Inspired', 'by', 'the', 'ballet']",0.0,0.0
436,2020-12-31 01:55:32,"['Rocket', 'motion', 'is', 'primarily', 'verticalso', 'you', 'want', 'the', 'top', 'open']",0.3,0.0
437,2020-12-31 01:05:35,"['Let’s', 'make', 'the', 'roaring', '20’s', 'again!']",0.0,0.0
438,2020-12-30 19:49:23,"['Might', 'be', 'a', 'few', 'lumps', 'along', 'the', 'way']",-0.2,0.0
439,2020-12-30 18:31:31,"['Production', 'is', 'hardprototypes', 'are', 'easyBuilding', '~1000', 'Starships', 'to', 'create', 'a', 'self-sustaining', 'city', 'on', 'Mars', 'is', 'our', 'mission.']",0.0,0.0
440,2020-12-30 18:18:12,"['_Enough', 'Exactly']",0.125,0.0
441,2020-12-30 18:15:27,['Haha'],0.2,0.0
442,2020-12-30 18:09:24,"['SN9', 'will', 'press', 'CH4', 'header', 'tank', 'with', 'heliumLong-term', 'solution', 'is', 'under', 'debateNot', 'clear', 'what', 'is', 'lightest/simplest.']",0.10000000000000002,0.0
443,2020-12-30 18:07:40,['Yes'],0.0,0.0
444,2020-12-30 18:07:31,"['Legs', 'would', 'certainly', 'workbut', 'best', 'part', 'is', 'no', 'partbest', 'step', 'is', 'no', 'step']",0.6071428571428571,0.0
445,2020-12-30 18:00:33,['Yes'],0.0,0.0
446,2020-12-30 18:00:26,"['Saves', 'mass', '&ampcost', 'of', 'legs', '&ampenables', 'immediate', 'repositioning', 'of', 'booster', 'on', 'to', 'launch', 'mount', 'ready', 'to', 'refly', 'in', 'under', 'an', 'hour']",0.2,0.0
447,2020-12-30 17:01:28,"['We’re', 'going', 'to', 'try', 'to', 'catch', 'the', 'Super', 'Heavy', 'Booster', 'with', 'the', 'launch', 'tower', 'armusing', 'the', 'grid', 'fins', 'to', 'take', 'the', 'load']",0.06666666666666665,0.0
448,2020-12-30 09:51:07,"['Snake-head', 'dog', 'had', 'my', 'undivided', 'attention', 'until', 'winder-head', 'ostrich', 'came', 'gliding', 'through', 'all', 'nonchalant']",0.0,0.0
449,2020-12-30 09:31:29,"['_com', 'Seems', 'odd', 'that', 'the', 'opposition', 'group', 'is', 'from', 'BMW’s', 'home', 'state', 'of', 'BaveriaThat‘s', 'very', 'far', 'from', 'Brandenburgwhere', 'Tesla', 'is', 'building', 'the', 'Gigafactory', 'And', 'why', 'would', 'a', 'group', 'that', 'claims', 'to', 'be', 'pro-environment', 'oppose', 'a', 'sustainable', 'energy', 'factoryAren’t', 'there', 'more', 'important', 'issues?']",0.21583333333333335,0.0
450,2020-12-30 09:24:36,"['_com', 'This', 'is', 'very', 'sensibleOpposition', 'from', 'anywhere', 'cannot', 'mean', 'no', 'progress', 'everywhere!']",-0.0953125,0.0
451,2020-12-30 09:16:50,['Literally'],0.0,0.0
452,2020-12-30 07:57:09,"['Are', 'we', 'sure', 'this', 'is', 'real?']",0.35,0.0
453,2020-12-30 05:33:19,"['Destinydestiny', 'No', 'escaping', 'that', 'for', 'me']",0.0,0.0
454,2020-12-29 22:16:14,"['All', 'Tesla', 'cars', 'delivered', 'in', 'the', 'final', 'three', 'days', 'of', 'the', 'year', 'will', 'get', 'three', 'months', 'of', 'the', 'Full', 'Self-Driving', 'option', 'for', 'freeDelivery', '&ampdocs', 'must', 'be', 'fully', 'complete', 'by', 'midnight', 'Dec', '31st.']",0.15,0.0
455,2020-12-29 22:00:25,"['_Inc', 'And', 'Mark', 'DankbergThis', 'action', 'is', 'wacknot', 'dank!!']",0.15625,0.0
456,2020-12-29 21:45:08,"['_Zadeh', 'Less?']",-0.16666666666666666,0.0
457,2020-12-29 21:34:43,['Westworld'],0.0,0.0
458,2020-12-29 21:32:09,"['The', 'Last', 'Kingdom', 'show', 'is', 'great']",0.4,0.0
459,2020-12-29 20:56:54,"['AbsolutelyWill', 'be', 'text', '&ampvisualizationbut', 'could', 'add', 'voice', 'too.']",0.0,0.0
460,2020-12-29 20:52:23,"['_central', '!Even', 'cheese', 'is', 'made', 'of', 'cake', '!!']",0.0,0.0
461,2020-12-29 20:48:22,"['If', 'they', 'don’t', 'love', 'uswe’re', 'in', 'deep', 'trouble!']",0.08333333333333333,0.0
462,2020-12-29 20:48:04,"['Not', 'everything', 'is', 'made', 'of', 'cake']",0.0,0.0
463,2020-12-29 20:41:18,"['_glenn', 'True', 'haha']",0.275,0.0
464,2020-12-29 20:40:49,"['Such', 'a', 'weird', 'game', 'when', 'you', 'think', 'about', 'it']",-0.3,0.0
465,2020-12-29 20:37:54,"['This', 'is', 'not', 'CGI']",0.0,0.0
466,2020-12-29 20:12:13,"['We', 'need', 'a', 'UI', 'overhaul']",0.0,0.0
467,2020-12-29 19:57:50,"['Nothese', 'are', 'just', 'incremental', 'improvements', 'to', 'the', 'production', 'codebaseFSD', 'build', 'is', 'a', 'fundamental', 'rewritenot', 'just', 'in', 'the', 'carbut', 'also', 'our', 'video', 'training/labeling', 'software.']",0.0,0.0
468,2020-12-29 11:25:03,"['_Inc', 'Starlink', '“poses', 'a', 'hazardto', 'Viasat’s', 'profitsmore', 'like', 'itStop', 'the', 'sneaky', 'movesCharlie', 'Ergen!']",0.0,0.0
469,2020-12-28 19:46:18,"['Entertainment', 'will', 'be', 'critical', 'when', 'cars', 'drive', 'themselves']",0.0,0.0
470,2020-12-28 18:07:33,"['Just', 'meeting', 'with', 'Larry', 'Ellison', 'to', 'seek', 'some', 'adviceBack', 'working', 'on', 'Tesla', 'end', 'of', 'quarter', 'tomorrow.']",0.0,0.0
471,2020-12-28 17:23:51,['Absolutely'],0.2,0.0
472,2020-12-28 17:23:31,"['What', 'should', 'Tesla', 'do', 'with', 'in-car', 'gaming', 'in', 'an', 'autonomous', 'world?']",0.4,0.0
473,2020-12-28 05:39:42,['Absolutely'],0.2,0.0
474,2020-12-28 05:38:03,"['_com', 'Taste', 'of', 'the', 'future']",0.0,0.0
475,2020-12-27 22:18:58,"['Try', 'playing', 'Polytopia', 'in', 'your', 'TeslaGreat', 'gameMultiplayer', 'online', 'version', 'coming', 'soon.']",0.0,0.0
476,2020-12-27 18:35:40,"['Focus', 'on', 'making', 'products', '&ampservices', 'people', 'truly', 'loveso', 'that', 'the', 'total', 'economic', 'pie', 'is', 'biggerinstead', 'of', 'engaging', 'in', 'zero-sum/negative-sum', 'corporate', 'power', 'strugglesThis', 'is', 'the', 'good', 'future.']",0.21666666666666667,0.0
477,2020-12-27 08:33:28,"['_siphiw', 'Roughly', '95of', 'parts', 'in', 'Tesla', 'Roadster', 'were', 'unique', 'not', 'in', 'any', 'other', 'productUnfortunatelysince', 'we', 'started', 'out', 'with', 'the', '(dumbin', 'retrospectgoal', 'of', 'simply', 'adapting', 'Lotus', 'Elise', 'to', 'electricwe', 'ended', 'up', 'with', 'a', '10too', 'small', 'sports', 'car', 'that', 'seems', 'kinda', 'like', 'a', 'Lotus.']",-0.019999999999999997,0.0
478,2020-12-27 08:05:59,['Yes'],0.0,0.0
479,2020-12-27 08:05:17,"['_feed', 'Very', 'important']",0.52,0.0
480,2020-12-27 07:35:29,"['Okservice', 'might', 'be', 'able', 'to', 'do', 'thisWill', 'check.']",0.5,0.0
481,2020-12-27 07:21:32,"['You', 'mean', 'install', 'the', 'external', 'speaker', 'on', 'earlier', 'cars', 'that', 'don’t', 'have', 'it?']",-0.10416666666666667,0.0
482,2020-12-27 07:20:41,"['Nobut', 'definitely', 'this', 'year']",0.0,0.0
483,2020-12-27 07:19:32,"['Good', 'point']",0.7,0.0
484,2020-12-27 06:00:34,"['_stve', 'Interesting']",0.5,0.0
485,2020-12-27 02:45:21,"['Liz', 'has', 'always', 'done', 'great', 'interviews']",0.8,0.0
486,2020-12-27 01:27:07,"['_stve', 'Falcon', 'was', '25of', 'successful', 'orbital', 'launches', 'in', '2020but', 'maybe', 'a', 'majority', 'of', 'payload', 'to', 'orbitAnyone', 'done', 'the', 'math?']",0.75,0.0
487,2020-12-27 01:14:17,"['Vaccines', 'are', 'just', 'the', 'startIt’s', 'also', 'capable', 'in', 'theory', 'of', 'curing', 'almost', 'anythingTurns', 'medicine', 'into', 'a', 'software', '&ampsimulation', 'problem.']",0.2,0.0
488,2020-12-26 19:07:24,['Yes'],0.0,0.0
489,2020-12-26 19:06:11,"['We', 'will', 'offer', 'multiple', 'display', 'options']",0.0,0.0
490,2020-12-26 19:04:29,"['A', 'few', 'more', 'revisions', 'neededProbably', 'Beta', '10', 'or', '11.']",0.15,0.0
491,2020-12-26 18:48:35,['Sure'],0.5,0.0
492,2020-12-26 17:48:14,"['Haha', 'ok']",0.35,0.0
493,2020-12-26 16:27:59,"['_adri', 'There', 'are', 'subtleimportantdifferences', 'between', 'US', '&ampCanada', 'traffic', 'rulesbut', 'FSD', 'beta', 'will', 'be', 'extended', 'to', 'Canada', 'very', 'soon']",0.2,0.0
494,2020-12-26 16:25:06,"['_adri', 'Yes']",0.0,0.0
495,2020-12-26 16:23:26,"['We', 'need', 'a', '“match', 'other', 'traffic', 'speedsetting']",-0.125,0.0
496,2020-12-25 22:49:24,['Definitely'],0.0,0.0
497,2020-12-25 21:09:35,"['_extrachars', 'It’s', 'a', 'step', 'in', 'that', 'direction']",0.0,0.0
498,2020-12-25 21:08:14,"['It’s', 'one', 'or', '1/2', 'if', 'you', 'don’t', 'have', 'a', 'car', 'with', 'pedestrian', 'speakerWe', 'couldn’t', 'get', 'everything', 'done', 'in', 'timebut', 'more', 'stuff', 'coming.']",0.5,0.0
499,2020-12-25 21:06:14,"['The', 'writing', 'on', 'Cobra', 'Kai', 'is', 'sick👌']",0.0,0.0
500,2020-12-25 20:59:26,"['Haha', 'I', 'will', 'save', 'you', 'the', 'nightmare', 'of', 'seeing', 'me', 'in', 'those', 'shorts']",0.2,0.0
501,2020-12-25 20:58:02,"['_extrachars', 'You', 'can', 'upload', 'custom', 'music/sounds']",0.0,0.0
502,2020-12-25 20:57:25,"['Unfortunatelypedestrian', 'speaker', 'is', 'neededotherwise', 'no', 'external', 'sound', 'generator', 'except', 'actual', 'horn']",0.13333333333333333,0.0
503,2020-12-25 20:54:29,"['Change', 'your', 'horn', 'sound', 'to', '🐐🐍🎷or', 'holiday', 'jingles', 'with', 'latest', 'Tesla', 'software', 'update!']",0.5125,0.0
504,2020-12-25 16:47:04,"['Merry', 'Christmas', '&amphappy', 'holidays']",0.0,0.0
505,2020-12-25 04:07:28,"['_com', 'Great', 'game!']",0.15000000000000002,0.0
506,2020-12-25 01:07:24,"['It', 'will', 'most', 'likely', 'make', 'sense', 'for', 'Starlink', 'to', 'go', 'public', 'once', 'the', 'revenue', 'growth', 'is', 'reasonably', 'predictable']",0.075,0.0
507,2020-12-25 00:35:46,"['Engineeringdesign', '&ampgeneral', 'company', 'operations', 'absorb', 'vast', 'majority', 'of', 'my', 'mind', '&ampare', 'the', 'fundamental', 'limitation', 'on', 'doing', 'more', 'Capital', 'allocation', 'is', 'importantbut', 'low', 'CPU', 'loadTesla', 'public', 'company', 'duties', 'are', 'a', 'much', 'bigger', 'factorbut', 'going', 'private', 'is', 'impossible', 'now', '(sigh).']",-0.023809523809523805,0.0
508,2020-12-24 18:15:39,"['_Futurist', 'Yes']",0.0,0.0
509,2020-12-24 10:59:36,"['A', 'few', 'months']",-0.2,0.0
510,2020-12-24 10:49:49,"['Coming', 'soon']",0.0,0.0
511,2020-12-24 01:20:05,['Minor'],-0.05,0.0
512,2020-12-24 01:14:17,['Yeah'],0.0,0.0
513,2020-12-24 01:12:41,"['12', 'story', 'rocket', 'turns', 'off', 'its', 'engines', '&ampdoes', 'a', 'controlled', 'fall']",0.0,0.0
514,2020-12-24 00:31:14,"['Yupwe’re', 'just', 'ironing', 'out', 'a', 'few', 'bugs']",-0.2,0.0
515,2020-12-24 00:00:41,"['To', 'Tesla', 'owners', 'taking', 'delivery', 'in', 'the', 'final', 'days', 'of', 'yearyour', 'support', 'is', 'super', 'appreciated!!']",0.21527777777777776,0.0
516,2020-12-23 20:36:05,"['Frictionless', 'AIWhat', 'could', 'possibly', 'go', 'wrong?']",-0.5,0.0
517,2020-12-23 17:41:36,"['Good', 'idea']",0.7,0.0
518,2020-12-22 20:46:12,"['During', 'the', 'darkest', 'days', 'of', 'the', 'Model', '3', 'programI', 'reached', 'out', 'to', 'Tim', 'Cook', 'to', 'discuss', 'the', 'possibility', 'of', 'Apple', 'acquiring', 'Tesla', '(for', '1/10', 'of', 'our', 'current', 'value)He', 'refused', 'to', 'take', 'the', 'meeting.']",0.0,0.0
519,2020-12-22 20:43:18,"['Strangeif', 'true', 'Tesla', 'already', 'uses', 'iron-phosphate', 'for', 'medium', 'range', 'cars', 'made', 'in', 'our', 'Shanghai', 'factory.', 'A', 'monocell', 'is', 'electrochemically', 'impossibleas', 'max', 'voltage', 'is', '~100X', 'too', 'lowMaybe', 'they', 'meant', 'cells', 'bonded', 'togetherlike', 'our', 'structural', 'battery', 'pack?']",0.35,0.0
520,2020-12-22 19:43:10,"['Sparta’s', 'reply', 'to', 'Macedon']",0.0,0.0
521,2020-12-21 19:00:31,"['Hi', 'Liz!']",0.0,0.0
522,2020-12-21 13:04:16,"['Thanks', 'to', 'everyone', 'who', 'worked', 'so', 'hard', 'to', 'make', 'Tesla', 'successfulMy', 'heart', 'goes', 'out', 'to', 'you.']",-0.04583333333333334,0.0
523,2020-12-21 13:02:48,['Indeed'],0.0,0.0
524,2020-12-21 11:21:24,"['It', 'was', 'a', 'seriously', 'twisted', 'affairbut', 'all’s', 'that', 'ends', 'well.']",-0.5,0.0
525,2020-12-21 11:13:27,"['They', 'arealthough', 'it’s', 'kind', 'low-keyTesla', 'Superchargers', 'are', 'being', 'made', 'accessible', 'to', 'other', 'electric', 'cars.']",0.2833333333333333,0.0
526,2020-12-20 21:31:49,"['RT', 'Photos', 'from', 'yesterday’s', 'launch', 'and', 'landing']",0.0,0.0
527,2020-12-20 15:20:03,"['_saylor', 'Are', 'such', 'large', 'transactions', 'even', 'possible?']",0.07142857142857142,0.0
528,2020-12-20 10:16:43,"['♥i', 'love', 'all', 'u', 'crazy', 'ppl', 'out', 'there', '♥️']",-0.04999999999999999,0.0
529,2020-12-20 10:04:35,"['You', 'have', 'a', 'point', '(sigh)']",0.0,0.0
530,2020-12-20 09:53:56,"['Great', 'game']",0.2,0.0
531,2020-12-20 09:51:15,"['Pretty', 'muchThe', 'main', 'value', 'of', 'college', 'used', 'to', 'be', 'hanging', 'outhaving', 'pseudo', 'intellectual', 'conversations', '&amppartying', 'with', 'people', 'your', 'own', 'ageNoweven', 'that’s', 'gone.']",0.3291666666666666,0.0
532,2020-12-20 09:44:03,"['Come', 'for', 'the', 'comments', 'stay', 'for', 'the', 'memes💄']",0.0,0.0
533,2020-12-20 09:37:27,"['AbsolutelyWe', 'will', 'release', 'FSD', 'subscription', 'early', 'next', 'year.']",0.05,0.0
534,2020-12-20 09:30:04,"['One', 'wordDoge']",0.0,0.0
535,2020-12-20 09:24:37,"['Bitcoin', 'is', 'almost', 'as', 'bs', 'as', 'fiat', 'money']",0.0,0.0
536,2020-12-20 09:21:01,"['_miloslav', 'Great', 'nails', '&amplipstick']",0.8,0.0
537,2020-12-20 09:17:17,"['_kalo', 'Nice']",0.6,0.0
538,2020-12-20 08:54:26,[],0.0,0.0
539,2020-12-20 08:46:43,"['Sounds', 'about', 'right']",0.2857142857142857,0.0
540,2020-12-20 08:43:06,['“LordEdge'],0.0,0.0
541,2020-12-20 08:42:00,"['_thelen', 'Nice', 'branding']",0.6,0.0
542,2020-12-20 08:40:34,"['Just', 'kiddingwho', 'needs', 'a', 'safe', 'word', 'anyway!?']",0.625,0.0
543,2020-12-20 08:21:25,"['Bitcoin', 'is', 'my', 'safe', 'word']",0.5,0.0
544,2020-12-19 17:06:45,"['RT', 'Falcon', '9’s', 'first', 'stage', 'has', 'landed', 'on', 'Landing', 'Zone', '1']",0.25,0.0
545,2020-12-19 17:06:40,"['RT', 'Liftoff']",0.0,0.0
546,2020-12-17 16:21:49,"['Standing', 'down', 'for', 'today', 'to', 'inspect', 'rocketHopefully', 'launching', 'tomorrow.']",-0.15555555555555559,0.0
547,2020-12-17 15:17:14,"['Pressure', 'is', 'slightly', 'high', 'in', 'upper', 'stage', 'liquid', 'oxygen', 'tankReview', 'underway.']",0.08,0.0
548,2020-12-17 15:03:47,"['__Mania', 'I', 'am', 'hoping', 'to', 'be', 'back', 'next', 'month!']",0.0,0.0
549,2020-12-17 14:43:03,"['Very', 'impressive', 'mission', 'by', 'China!']",1.0,0.0
550,2020-12-17 13:47:14,"['Last', 'launch', 'of', '2020', 'coming', 'up']",0.0,0.0
551,2020-12-17 07:10:05,"['He', 'was', 'indeed', 'quite', 'grumpybut', 'we', 'did', 'not', 'actually', 'know', 'what', 'we', 'were', 'doingso', 'he', 'had', 'a', 'point']",0.0,0.0
552,2020-12-17 06:53:33,"['It', 'will', 'get', 'absurdly', 'goodTesla', 'AI/Autopilot', 'engineering', 'is', 'awesomeThere’s', 'some', 'great', 'AI', 'out', 'therebut', 'can', 'it', 'self-drive', 'while', 'playing', 'Cyberpunk', '?']",0.15000000000000002,0.0
553,2020-12-17 06:32:13,"['Star', 'LightStar', 'Bright']",0.7000000000000001,0.0
554,2020-12-17 04:43:52,"['This', 'is', 'incorrect']",0.0,0.0
555,2020-12-17 04:08:02,['🤣🤣'],0.0,0.0
556,2020-12-16 19:05:56,"['But', 'it', 'is', 'visually', 'stunning', '&ampplayability', 'is', 'good']",0.6,0.0
557,2020-12-16 18:09:21,"['A', 't-shirt', 'being', 'better', 'armor', 'than', 'a', 'Kevlar', 'chest', 'plate', 'doesn’t', 'make', 'sense', 'in', 'the', 'absence', 'of', 'magicAlsowish', 'there', 'weren’t', 'level-based', 'item', 'limits', 'in', 'a', 'single-player', 'game.']",0.029166666666666657,0.0
558,2020-12-16 17:05:37,"['Oh', 'and', 'umm']",0.0,0.0
559,2020-12-16 16:59:48,"['I', 'absolutely', 'support', 'transbut', 'all', 'these', 'pronouns', 'are', 'an', 'esthetic', 'nightmare']",0.2,0.0
560,2020-12-16 16:36:51,"['The', 'Raptors', 'were', 'well', 'below', 'max', 'thrust', 'or', 'the', 'ship', 'would', 'have', 'blown', 'through', 'the', 'altitude', 'limitAs', 'we', 'hit', 'min', 'throttle', 'pointan', 'engine', 'would', 'shut', 'off.']",0.0,0.0
561,2020-12-16 16:29:29,"['Far', 'from', 'fully', 'loadedbut', 'we', 'were', 'going', 'slow', 'or', 'the', 'ship', 'would', 'have', 'gone', 'crazy', 'high/far', 'with', 'three', 'engines']",-0.26666666666666666,0.0
562,2020-12-16 00:16:15,"['_john', 'It’s', 'a', 'good', 'to', 'great', 'game', 'imobut', 'improving', 'what', 'may', 'seem', 'like', 'mere', 'surface', 'detail', 'would', 'make', 'it', 'unequivocally', 'great']",0.28,0.0
563,2020-12-16 00:13:00,"['_tesla', '_com', 'Perhaps', 'slightly', 'more', 'confidentbut', 'it’s', 'essential', 'to', 'view', 'this', 'as', 'output', 'vs', 'timeAs', 'with', 'all', 'manufacturingespecially', 'new', 'technologyoutput', 'will', 'follow', 'an', 'S-curveVery', 'slow', 'at', 'firstbut', 'increasing', 'exponentiallythen', 'linearthen', 'logarithmic.']",0.08409090909090908,0.0
564,2020-12-15 23:11:17,"['_com', 'Dankeschön', 'Brandenburg', 'und', 'Grünheide!']",0.0,0.0
565,2020-12-15 17:31:08,"['Sure', 'hope', 'that', 'future', 'doesn’t', 'come', 'to', 'pass!']",0.25,0.0
566,2020-12-15 17:16:56,"['_com', 'Giga', 'Berlin-Brandenburg', 'will', 'be', 'the', 'first', 'to', 'use', 'our', 'new', 'structural', 'pack', 'architecture4680', '(world’s', 'most', 'advanced', 'cellsmade', 'on-site)both', 'front', '&amprear', 'body', 'castings', '&ampadvanced', 'paint', 'shopWarningwith', 'so', 'much', 'new', 'technologyproduction', 'timing', 'is', 'naturally', 'harder', 'to', 'predict.']",0.22045454545454546,0.0
567,2020-12-15 14:53:06,"['Original', 'Deus', 'Ex', 'was', 'incredibleHuman', 'Revolution', 'was', 'also', 'great']",0.5875,0.0
568,2020-12-15 14:43:07,"['The', 'objective', 'reality', 'is', 'that', 'it', 'is', 'impossible', 'to', 'run', 'an', 'advanced', 'game', 'well', 'on', 'old', 'hardwareThis', 'is', 'a', 'much', 'more', 'serious', 'issue']",-0.05714285714285714,0.0
569,2020-12-14 21:59:00,"['RT', 'Starship', 'landing', 'flip', 'maneuver']",0.0,0.0
570,2020-12-14 19:48:22,['.'],0.0,0.0
571,2020-12-14 16:15:57,"['Ascent', 'to', 'the', 'Heavens']",0.0,0.0
572,2020-12-14 16:02:30,"['_feed', '🤣']",0.0,0.0
573,2020-12-14 15:57:08,"['YeahbrieflySeems', 'pretty', 'goodI', 'picked', 'Nomadso', 'start', 'was', 'a', 'little', 'slowbut', 'picks', 'up', 'fastSeemed', 'like', 'almost', 'everyone', 'on', 'Steam', 'was', 'playing', 'Cyberpunk', 'at', 'some', 'point', 'this', 'weekend!']",0.0078125,0.0
574,2020-12-14 15:25:57,['_menieb'],0.0,0.0
575,2020-12-14 15:12:18,['Hehe'],0.0,0.0
576,2020-12-14 13:57:47,[],0.0,0.0
577,2020-12-14 13:56:52,[],0.0,0.0
578,2020-12-14 06:51:16,[],0.0,0.0
579,2020-12-14 06:11:07,[],0.0,0.0
580,2020-12-14 03:06:07,"['RT', 'Falcon', '9', 'launches', 'SXM-7', 'to', 'orbitcompleting', 'SpaceX’s', '25th', 'launch', 'this', 'year']",0.0,0.0
581,2020-12-13 15:39:41,"['init', 'void']",0.0,0.0
582,2020-12-12 18:47:57,"['*cooling', 'haha']",0.2,0.0
583,2020-12-12 17:04:08,"['I', 'still', 'have', 'a', 'soft', 'spot', 'in', 'my', 'heart', 'for', 'transpiration', 'cookingIn', 'theoryit', 'would', 'use', 'more', 'mass', 'than', 'a', 'tile', 'heatshieldbut', 'that', 'remains', 'to', 'be', 'seen.']",0.3,0.0
584,2020-12-12 00:47:09,"['Ship', 'leeward', 'side', 'will', 'be', 'bare', 'metalwindward', 'will', 'have', 'blackhexagonal', 'heat', 'shield', 'tiles']",0.05,0.0
585,2020-12-11 20:14:46,"['RT', ""_CGCan't"", 'wait!', '#spacex', '#SpaceXStarship']",0.0,0.0
586,2020-12-11 14:00:48,"['_CG', 'Yes']",0.0,0.0
